 "MTU","AREA","Day ahead total load forecast (MW)","Actual total load (MW)"
 "10/04/2024 10:45:00 - 10/04/2024 11:00:00","BZN|ES","27635.00","27640.00"
 "10/04/2024 11:00:00 - 10/04/2024 11:15:00","BZN|ES","27441.00","27284.00"
 "10/04/2024 11:15:00 - 10/04/2024 11:30:00","BZN|ES","27289.00","26732.00"
 "10/04/2024 11:30:00 - 10/04/2024 11:45:00","BZN|ES","27150.00","26640.00"
 "10/04/2024 11:45:00 - 10/04/2024 12:00:00","BZN|ES","27024.00","26284.00"
 "10/04/2024 12:00:00 - 10/04/2024 12:15:00","BZN|ES","26885.00","26028.00"
 "10/04/2024 12:15:00 - 10/04/2024 12:30:00","BZN|ES","26788.00","25736.00"
 "10/04/2024 12:30:00 - 10/04/2024 12:45:00","BZN|ES","26705.00","25568.00"
 "10/04/2024 12:45:00 - 10/04/2024 13:00:00","BZN|ES","26633.00","25520.00"
 "10/04/2024 13:00:00 - 10/04/2024 13:15:00","BZN|ES","26574.00","25632.00"
 "10/04/2024 13:15:00 - 10/04/2024 13:30:00","BZN|ES","26504.00","25492.00"
 "10/04/2024 13:30:00 - 10/04/2024 13:45:00","BZN|ES","26427.00","25412.00"
 "10/04/2024 13:45:00 - 10/04/2024 14:00:00","BZN|ES","26334.00","25120.00"
 "10/04/2024 14:00:00 - 10/04/2024 14:15:00","BZN|ES","26282.00","25004.00"
 "10/04/2024 14:15:00 - 10/04/2024 14:30:00","BZN|ES","26132.00","24880.00"
 "10/04/2024 14:30:00 - 10/04/2024 14:45:00","BZN|ES","25946.00","24888.00"
 "10/04/2024 14:45:00 - 10/04/2024 15:00:00","BZN|ES","25738.00","24708.00"
 "10/04/2024 15:00:00 - 10/04/2024 15:15:00","BZN|ES","25479.00","24472.00"
 "10/04/2024 15:15:00 - 10/04/2024 15:30:00","BZN|ES","25290.00","24144.00"
 "10/04/2024 15:30:00 - 10/04/2024 15:45:00","BZN|ES","25139.00","23992.00"
 "10/04/2024 15:45:00 - 10/04/2024 16:00:00","BZN|ES","25034.00","23984.00"
 "10/04/2024 16:00:00 - 10/04/2024 16:15:00","BZN|ES","24862.00","23840.00"
 "10/04/2024 16:15:00 - 10/04/2024 16:30:00","BZN|ES","24874.00","23944.00"
 "10/04/2024 16:30:00 - 10/04/2024 16:45:00","BZN|ES","24951.00","23632.00"
 "10/04/2024 16:45:00 - 10/04/2024 17:00:00","BZN|ES","25080.00","23924.00"
 "10/04/2024 17:00:00 - 10/04/2024 17:15:00","BZN|ES","25213.00","23792.00"
 "10/04/2024 17:15:00 - 10/04/2024 17:30:00","BZN|ES","25403.00","24056.00"
 "10/04/2024 17:30:00 - 10/04/2024 17:45:00","BZN|ES","25603.00","24128.00"
 "10/04/2024 17:45:00 - 10/04/2024 18:00:00","BZN|ES","25814.00","24360.00"
 "10/04/2024 18:00:00 - 10/04/2024 18:15:00","BZN|ES","26001.00","24512.00"
 "10/04/2024 18:15:00 - 10/04/2024 18:30:00","BZN|ES","26244.00","24872.00"
 "10/04/2024 18:30:00 - 10/04/2024 18:45:00","BZN|ES","26510.00","25236.00"
 "10/04/2024 18:45:00 - 10/04/2024 19:00:00","BZN|ES","26812.00","25492.00"
 "10/04/2024 19:00:00 - 10/04/2024 19:15:00","BZN|ES","27049.00","25780.00"
 "10/04/2024 19:15:00 - 10/04/2024 19:30:00","BZN|ES","27461.00","26392.00"
 "10/04/2024 19:30:00 - 10/04/2024 19:45:00","BZN|ES","27942.00","26856.00"
 "10/04/2024 19:45:00 - 10/04/2024 20:00:00","BZN|ES","28474.00","27380.00"
 "10/04/2024 20:00:00 - 10/04/2024 20:15:00","BZN|ES","29093.00","27708.00"
 "10/04/2024 20:15:00 - 10/04/2024 20:30:00","BZN|ES","29653.00","28240.00"
 "10/04/2024 20:30:00 - 10/04/2024 20:45:00","BZN|ES","30180.00","28812.00"
 "10/04/2024 20:45:00 - 10/04/2024 21:00:00","BZN|ES","30602.00","29860.00"
 "10/04/2024 21:00:00 - 10/04/2024 21:15:00","BZN|ES","31398.00","30700.00"
 "10/04/2024 21:15:00 - 10/04/2024 21:30:00","BZN|ES","31367.00","31156.00"
 "10/04/2024 21:30:00 - 10/04/2024 21:45:00","BZN|ES","31012.00","31196.00"
 "10/04/2024 21:45:00 - 10/04/2024 22:00:00","BZN|ES","30405.00","30720.00"
 "10/04/2024 22:00:00 - 10/04/2024 22:15:00","BZN|ES","29720.00","30044.00"
 "10/04/2024 22:15:00 - 10/04/2024 22:30:00","BZN|ES","28909.00","29268.00"
 "10/04/2024 22:30:00 - 10/04/2024 22:45:00","BZN|ES","28131.00","28640.00"
 "10/04/2024 22:45:00 - 10/04/2024 23:00:00","BZN|ES","27403.00","27896.00"
 "10/04/2024 23:00:00 - 10/04/2024 23:15:00","BZN|ES","26657.00","27120.00"
 "10/04/2024 23:15:00 - 10/04/2024 23:30:00","BZN|ES","26030.00","26380.00"
 "10/04/2024 23:30:00 - 10/04/2024 23:45:00","BZN|ES","25453.00","25876.00"
 "10/04/2024 23:45:00 - 11/04/2024 00:00:00","BZN|ES","24924.00","25152.00"
 "11/04/2024 00:00:00 - 11/04/2024 00:15:00","BZN|ES","24492.00","24464.00"
 "11/04/2024 00:15:00 - 11/04/2024 00:30:00","BZN|ES","24133.00","24280.00"
 "11/04/2024 00:30:00 - 11/04/2024 00:45:00","BZN|ES","23803.00","24200.00"
 "11/04/2024 00:45:00 - 11/04/2024 01:00:00","BZN|ES","23501.00","23660.00"
 "11/04/2024 01:00:00 - 11/04/2024 01:15:00","BZN|ES","23184.00","23212.00"
 "11/04/2024 01:15:00 - 11/04/2024 01:30:00","BZN|ES","22935.00","22908.00"
 "11/04/2024 01:30:00 - 11/04/2024 01:45:00","BZN|ES","22710.00","22632.00"
 "11/04/2024 01:45:00 - 11/04/2024 02:00:00","BZN|ES","22506.00","22356.00"
 "11/04/2024 02:00:00 - 11/04/2024 02:15:00","BZN|ES","22295.00","22128.00"
 "11/04/2024 02:15:00 - 11/04/2024 02:30:00","BZN|ES","22122.00","21764.00"
 "11/04/2024 02:30:00 - 11/04/2024 02:45:00","BZN|ES","21960.00","21648.00"
 "11/04/2024 02:45:00 - 11/04/2024 03:00:00","BZN|ES","21813.00","21560.00"
 "11/04/2024 03:00:00 - 11/04/2024 03:15:00","BZN|ES","21637.00","21524.00"
 "11/04/2024 03:15:00 - 11/04/2024 03:30:00","BZN|ES","21533.00","21356.00"
 "11/04/2024 03:30:00 - 11/04/2024 03:45:00","BZN|ES","21457.00","21180.00"
 "11/04/2024 03:45:00 - 11/04/2024 04:00:00","BZN|ES","21411.00","21116.00"
 "11/04/2024 04:00:00 - 11/04/2024 04:15:00","BZN|ES","21321.00","21176.00"
 "11/04/2024 04:15:00 - 11/04/2024 04:30:00","BZN|ES","21335.00","20976.00"
 "11/04/2024 04:30:00 - 11/04/2024 04:45:00","BZN|ES","21387.00","21024.00"
 "11/04/2024 04:45:00 - 11/04/2024 05:00:00","BZN|ES","21497.00","20984.00"
 "11/04/2024 05:00:00 - 11/04/2024 05:15:00","BZN|ES","21463.00","21144.00"
 "11/04/2024 05:15:00 - 11/04/2024 05:30:00","BZN|ES","21772.00","21348.00"
 "11/04/2024 05:30:00 - 11/04/2024 05:45:00","BZN|ES","22214.00","21536.00"
 "11/04/2024 05:45:00 - 11/04/2024 06:00:00","BZN|ES","22783.00","21828.00"
 "11/04/2024 06:00:00 - 11/04/2024 06:15:00","BZN|ES","23336.00","22184.00"
 "11/04/2024 06:15:00 - 11/04/2024 06:30:00","BZN|ES","24116.00","23232.00"
 "11/04/2024 06:30:00 - 11/04/2024 06:45:00","BZN|ES","24974.00","23924.00"
 "11/04/2024 06:45:00 - 11/04/2024 07:00:00","BZN|ES","25852.00","24668.00"
 "11/04/2024 07:00:00 - 11/04/2024 07:15:00","BZN|ES","27000.00","25536.00"
 "11/04/2024 07:15:00 - 11/04/2024 07:30:00","BZN|ES","27718.00","26824.00"
 "11/04/2024 07:30:00 - 11/04/2024 07:45:00","BZN|ES","28262.00","27724.00"
 "11/04/2024 07:45:00 - 11/04/2024 08:00:00","BZN|ES","28637.00","28060.00"
 "11/04/2024 08:00:00 - 11/04/2024 08:15:00","BZN|ES","29111.00","28268.00"
 "11/04/2024 08:15:00 - 11/04/2024 08:30:00","BZN|ES","29211.00","28852.00"
 "11/04/2024 08:30:00 - 11/04/2024 08:45:00","BZN|ES","29203.00","29264.00"
 "11/04/2024 08:45:00 - 11/04/2024 09:00:00","BZN|ES","29105.00","29528.00"
 "11/04/2024 09:00:00 - 11/04/2024 09:15:00","BZN|ES","29026.00","29300.00"
 "11/04/2024 09:15:00 - 11/04/2024 09:30:00","BZN|ES","28806.00","28976.00"
 "11/04/2024 09:30:00 - 11/04/2024 09:45:00","BZN|ES","28552.00","28840.00"
 "11/04/2024 09:45:00 - 11/04/2024 10:00:00","BZN|ES","28277.00","28740.00"
 "11/04/2024 10:00:00 - 11/04/2024 10:15:00","BZN|ES","27985.00","28484.00"
 "11/04/2024 10:15:00 - 11/04/2024 10:30:00","BZN|ES","27702.00","27788.00"
 "11/04/2024 10:30:00 - 11/04/2024 10:45:00","BZN|ES","27430.00","27616.00"
 "11/04/2024 10:45:00 - 11/04/2024 11:00:00","BZN|ES","27178.00","27392.00"
 "11/04/2024 11:00:00 - 11/04/2024 11:15:00","BZN|ES","26888.00","27116.00"
 "11/04/2024 11:15:00 - 11/04/2024 11:30:00","BZN|ES","26697.00","26556.00"
 "11/04/2024 11:30:00 - 11/04/2024 11:45:00","BZN|ES","26544.00","26364.00"
 "11/04/2024 11:45:00 - 11/04/2024 12:00:00","BZN|ES","26422.00","26264.00"
 "11/04/2024 12:00:00 - 11/04/2024 12:15:00","BZN|ES","26305.00","26108.00"
 "11/04/2024 12:15:00 - 11/04/2024 12:30:00","BZN|ES","26216.00","25888.00"
 "11/04/2024 12:30:00 - 11/04/2024 12:45:00","BZN|ES","26131.00","25988.00"
 "11/04/2024 12:45:00 - 11/04/2024 13:00:00","BZN|ES","26046.00","25864.00"
 "11/04/2024 13:00:00 - 11/04/2024 13:15:00","BZN|ES","25969.00","25828.00"
 "11/04/2024 13:15:00 - 11/04/2024 13:30:00","BZN|ES","25883.00","25676.00"
 "11/04/2024 13:30:00 - 11/04/2024 13:45:00","BZN|ES","25795.00","25716.00"
 "11/04/2024 13:45:00 - 11/04/2024 14:00:00","BZN|ES","25697.00","25544.00"
 "11/04/2024 14:00:00 - 11/04/2024 14:15:00","BZN|ES","25628.00","25376.00"
 "11/04/2024 14:15:00 - 11/04/2024 14:30:00","BZN|ES","25489.00","25096.00"
 "11/04/2024 14:30:00 - 11/04/2024 14:45:00","BZN|ES","25322.00","25016.00"
 "11/04/2024 14:45:00 - 11/04/2024 15:00:00","BZN|ES","25143.00","24928.00"
 "11/04/2024 15:00:00 - 11/04/2024 15:15:00","BZN|ES","24909.00","24700.00"
 "11/04/2024 15:15:00 - 11/04/2024 15:30:00","BZN|ES","24762.00","24632.00"
 "11/04/2024 15:30:00 - 11/04/2024 15:45:00","BZN|ES","24656.00","24596.00"
 "11/04/2024 15:45:00 - 11/04/2024 16:00:00","BZN|ES","24597.00","24496.00"
 "11/04/2024 16:00:00 - 11/04/2024 16:15:00","BZN|ES","24483.00","24328.00"
 "11/04/2024 16:15:00 - 11/04/2024 16:30:00","BZN|ES","24530.00","24220.00"
 "11/04/2024 16:30:00 - 11/04/2024 16:45:00","BZN|ES","24634.00","24184.00"
 "11/04/2024 16:45:00 - 11/04/2024 17:00:00","BZN|ES","24782.00","24184.00"
 "11/04/2024 17:00:00 - 11/04/2024 17:15:00","BZN|ES","24933.00","24072.00"
 "11/04/2024 17:15:00 - 11/04/2024 17:30:00","BZN|ES","25131.00","24696.00"
 "11/04/2024 17:30:00 - 11/04/2024 17:45:00","BZN|ES","25336.00","25088.00"
 "11/04/2024 17:45:00 - 11/04/2024 18:00:00","BZN|ES","25554.00","25224.00"
 "11/04/2024 18:00:00 - 11/04/2024 18:15:00","BZN|ES","25739.00","25444.00"
 "11/04/2024 18:15:00 - 11/04/2024 18:30:00","BZN|ES","26001.00","25580.00"
 "11/04/2024 18:30:00 - 11/04/2024 18:45:00","BZN|ES","26294.00","25888.00"
 "11/04/2024 18:45:00 - 11/04/2024 19:00:00","BZN|ES","26622.00","26176.00"
 "11/04/2024 19:00:00 - 11/04/2024 19:15:00","BZN|ES","26921.00","26552.00"
 "11/04/2024 19:15:00 - 11/04/2024 19:30:00","BZN|ES","27323.00","27224.00"
 "11/04/2024 19:30:00 - 11/04/2024 19:45:00","BZN|ES","27763.00","27348.00"
 "11/04/2024 19:45:00 - 11/04/2024 20:00:00","BZN|ES","28235.00","27552.00"
 "11/04/2024 20:00:00 - 11/04/2024 20:15:00","BZN|ES","28756.00","28048.00"
 "11/04/2024 20:15:00 - 11/04/2024 20:30:00","BZN|ES","29265.00","28808.00"
 "11/04/2024 20:30:00 - 11/04/2024 20:45:00","BZN|ES","29766.00","29148.00"
 "11/04/2024 20:45:00 - 11/04/2024 21:00:00","BZN|ES","30182.00","29612.00"
 "11/04/2024 21:00:00 - 11/04/2024 21:15:00","BZN|ES","30980.00","30440.00"
 "11/04/2024 21:15:00 - 11/04/2024 21:30:00","BZN|ES","30961.00","31152.00"
 "11/04/2024 21:30:00 - 11/04/2024 21:45:00","BZN|ES","30615.00","31280.00"
 "11/04/2024 21:45:00 - 11/04/2024 22:00:00","BZN|ES","30013.00","30788.00"
 "11/04/2024 22:00:00 - 11/04/2024 22:15:00","BZN|ES","29328.00","30084.00"
 "11/04/2024 22:15:00 - 11/04/2024 22:30:00","BZN|ES","28517.00","29420.00"
 "11/04/2024 22:30:00 - 11/04/2024 22:45:00","BZN|ES","27742.00","28668.00"
 "11/04/2024 22:45:00 - 11/04/2024 23:00:00","BZN|ES","27036.00","27968.00"
 "11/04/2024 23:00:00 - 11/04/2024 23:15:00","BZN|ES","26232.00","27432.00"
 "11/04/2024 23:15:00 - 11/04/2024 23:30:00","BZN|ES","25724.00","26888.00"
 "11/04/2024 23:30:00 - 11/04/2024 23:45:00","BZN|ES","25332.00","26328.00"
 "11/04/2024 23:45:00 - 12/04/2024 00:00:00","BZN|ES","25023.00","25716.00"
 "12/04/2024 00:00:00 - 12/04/2024 00:15:00","BZN|ES","24727.00","24896.00"
 "12/04/2024 00:15:00 - 12/04/2024 00:30:00","BZN|ES","24335.00","24752.00"
 "12/04/2024 00:30:00 - 12/04/2024 00:45:00","BZN|ES","23957.00","24696.00"
 "12/04/2024 00:45:00 - 12/04/2024 01:00:00","BZN|ES","23597.00","24336.00"
 "12/04/2024 01:00:00 - 12/04/2024 01:15:00","BZN|ES","23221.00","23868.00"
 "12/04/2024 01:15:00 - 12/04/2024 01:30:00","BZN|ES","22900.00","23608.00"
 "12/04/2024 01:30:00 - 12/04/2024 01:45:00","BZN|ES","22600.00","23384.00"
 "12/04/2024 01:45:00 - 12/04/2024 02:00:00","BZN|ES","22328.00","23068.00"
 "12/04/2024 02:00:00 - 12/04/2024 02:15:00","BZN|ES","22017.00","22912.00"
 "12/04/2024 02:15:00 - 12/04/2024 02:30:00","BZN|ES","21817.00","22556.00"
 "12/04/2024 02:30:00 - 12/04/2024 02:45:00","BZN|ES","21658.00","22448.00"
 "12/04/2024 02:45:00 - 12/04/2024 03:00:00","BZN|ES","21534.00","22216.00"
 "12/04/2024 03:00:00 - 12/04/2024 03:15:00","BZN|ES","21405.00","22116.00"
 "12/04/2024 03:15:00 - 12/04/2024 03:30:00","BZN|ES","21323.00","22072.00"
 "12/04/2024 03:30:00 - 12/04/2024 03:45:00","BZN|ES","21253.00","22052.00"
 "12/04/2024 03:45:00 - 12/04/2024 04:00:00","BZN|ES","21200.00","21828.00"
 "12/04/2024 04:00:00 - 12/04/2024 04:15:00","BZN|ES","21089.00","21880.00"
 "12/04/2024 04:15:00 - 12/04/2024 04:30:00","BZN|ES","21097.00","21940.00"
 "12/04/2024 04:30:00 - 12/04/2024 04:45:00","BZN|ES","21152.00","21820.00"
 "12/04/2024 04:45:00 - 12/04/2024 05:00:00","BZN|ES","21272.00","21812.00"
 "12/04/2024 05:00:00 - 12/04/2024 05:15:00","BZN|ES","21262.00","21840.00"
 "12/04/2024 05:15:00 - 12/04/2024 05:30:00","BZN|ES","21572.00","22180.00"
 "12/04/2024 05:30:00 - 12/04/2024 05:45:00","BZN|ES","22004.00","22372.00"
 "12/04/2024 05:45:00 - 12/04/2024 06:00:00","BZN|ES","22555.00","22592.00"
 "12/04/2024 06:00:00 - 12/04/2024 06:15:00","BZN|ES","23080.00","22852.00"
 "12/04/2024 06:15:00 - 12/04/2024 06:30:00","BZN|ES","23836.00","24060.00"
 "12/04/2024 06:30:00 - 12/04/2024 06:45:00","BZN|ES","24672.00","24604.00"
 "12/04/2024 06:45:00 - 12/04/2024 07:00:00","BZN|ES","25535.00","25372.00"
 "12/04/2024 07:00:00 - 12/04/2024 07:15:00","BZN|ES","26650.00","26100.00"
 "12/04/2024 07:15:00 - 12/04/2024 07:30:00","BZN|ES","27375.00","27476.00"
 "12/04/2024 07:30:00 - 12/04/2024 07:45:00","BZN|ES","27940.00","28072.00"
 "12/04/2024 07:45:00 - 12/04/2024 08:00:00","BZN|ES","28349.00","28360.00"
 "12/04/2024 08:00:00 - 12/04/2024 08:15:00","BZN|ES","28857.00","28576.00"
 "12/04/2024 08:15:00 - 12/04/2024 08:30:00","BZN|ES","29010.00","28952.00"
 "12/04/2024 08:30:00 - 12/04/2024 08:45:00","BZN|ES","29059.00","29356.00"
 "12/04/2024 08:45:00 - 12/04/2024 09:00:00","BZN|ES","29021.00","29352.00"
 "12/04/2024 09:00:00 - 12/04/2024 09:15:00","BZN|ES","29006.00","28960.00"
 "12/04/2024 09:15:00 - 12/04/2024 09:30:00","BZN|ES","28845.00","28840.00"
 "12/04/2024 09:30:00 - 12/04/2024 09:45:00","BZN|ES","28645.00","29128.00"
 "12/04/2024 09:45:00 - 12/04/2024 10:00:00","BZN|ES","28417.00","28968.00"
 "12/04/2024 10:00:00 - 12/04/2024 10:15:00","BZN|ES","28186.00","28704.00"
 "12/04/2024 10:15:00 - 12/04/2024 10:30:00","BZN|ES","27927.00","27968.00"
 "12/04/2024 10:30:00 - 12/04/2024 10:45:00","BZN|ES","27665.00","27656.00"
 "12/04/2024 10:45:00 - 12/04/2024 11:00:00","BZN|ES","27414.00","27652.00"
 "12/04/2024 11:00:00 - 12/04/2024 11:15:00","BZN|ES","27109.00","27324.00"
 "12/04/2024 11:15:00 - 12/04/2024 11:30:00","BZN|ES","26927.00","26864.00"
 "12/04/2024 11:30:00 - 12/04/2024 11:45:00","BZN|ES","26794.00","26684.00"
 "12/04/2024 11:45:00 - 12/04/2024 12:00:00","BZN|ES","26698.00","26752.00"
 "12/04/2024 12:00:00 - 12/04/2024 12:15:00","BZN|ES","26633.00","26708.00"
 "12/04/2024 12:15:00 - 12/04/2024 12:30:00","BZN|ES","26552.00","26244.00"
 "12/04/2024 12:30:00 - 12/04/2024 12:45:00","BZN|ES","26453.00","25916.00"
 "12/04/2024 12:45:00 - 12/04/2024 13:00:00","BZN|ES","26336.00","26084.00"
 "12/04/2024 13:00:00 - 12/04/2024 13:15:00","BZN|ES","26224.00","26088.00"
 "12/04/2024 13:15:00 - 12/04/2024 13:30:00","BZN|ES","26088.00","25924.00"
 "12/04/2024 13:30:00 - 12/04/2024 13:45:00","BZN|ES","25948.00","25740.00"
 "12/04/2024 13:45:00 - 12/04/2024 14:00:00","BZN|ES","25799.00","25632.00"
 "12/04/2024 14:00:00 - 12/04/2024 14:15:00","BZN|ES","25676.00","25440.00"
 "12/04/2024 14:15:00 - 12/04/2024 14:30:00","BZN|ES","25490.00","24852.00"
 "12/04/2024 14:30:00 - 12/04/2024 14:45:00","BZN|ES","25280.00","24932.00"
 "12/04/2024 14:45:00 - 12/04/2024 15:00:00","BZN|ES","25060.00","24680.00"
 "12/04/2024 15:00:00 - 12/04/2024 15:15:00","BZN|ES","24786.00","24304.00"
 "12/04/2024 15:15:00 - 12/04/2024 15:30:00","BZN|ES","24601.00","24328.00"
 "12/04/2024 15:30:00 - 12/04/2024 15:45:00","BZN|ES","24458.00","24244.00"
 "12/04/2024 15:45:00 - 12/04/2024 16:00:00","BZN|ES","24365.00","24052.00"
 "12/04/2024 16:00:00 - 12/04/2024 16:15:00","BZN|ES","24207.00","23848.00"
 "12/04/2024 16:15:00 - 12/04/2024 16:30:00","BZN|ES","24234.00","24316.00"
 "12/04/2024 16:30:00 - 12/04/2024 16:45:00","BZN|ES","24327.00","24356.00"
 "12/04/2024 16:45:00 - 12/04/2024 17:00:00","BZN|ES","24470.00","24652.00"
 "12/04/2024 17:00:00 - 12/04/2024 17:15:00","BZN|ES","24628.00","24608.00"
 "12/04/2024 17:15:00 - 12/04/2024 17:30:00","BZN|ES","24816.00","24948.00"
 "12/04/2024 17:30:00 - 12/04/2024 17:45:00","BZN|ES","25003.00","25164.00"
 "12/04/2024 17:45:00 - 12/04/2024 18:00:00","BZN|ES","25195.00","25364.00"
 "12/04/2024 18:00:00 - 12/04/2024 18:15:00","BZN|ES","25351.00","25268.00"
 "12/04/2024 18:15:00 - 12/04/2024 18:30:00","BZN|ES","25584.00","25240.00"
 "12/04/2024 18:30:00 - 12/04/2024 18:45:00","BZN|ES","25852.00","25512.00"
 "12/04/2024 18:45:00 - 12/04/2024 19:00:00","BZN|ES","26149.00","25724.00"
 "12/04/2024 19:00:00 - 12/04/2024 19:15:00","BZN|ES","26447.00","25968.00"
 "12/04/2024 19:15:00 - 12/04/2024 19:30:00","BZN|ES","26781.00","26520.00"
 "12/04/2024 19:30:00 - 12/04/2024 19:45:00","BZN|ES","27126.00","26804.00"
 "12/04/2024 19:45:00 - 12/04/2024 20:00:00","BZN|ES","27486.00","27084.00"
 "12/04/2024 20:00:00 - 12/04/2024 20:15:00","BZN|ES","27843.00","27428.00"
 "12/04/2024 20:15:00 - 12/04/2024 20:30:00","BZN|ES","28263.00","27460.00"
 "12/04/2024 20:30:00 - 12/04/2024 20:45:00","BZN|ES","28710.00","27528.00"
 "12/04/2024 20:45:00 - 12/04/2024 21:00:00","BZN|ES","29109.00","27876.00"
 "12/04/2024 21:00:00 - 12/04/2024 21:15:00","BZN|ES","29862.00","28700.00"
 "12/04/2024 21:15:00 - 12/04/2024 21:30:00","BZN|ES","29893.00","29448.00"
 "12/04/2024 21:30:00 - 12/04/2024 21:45:00","BZN|ES","29628.00","29644.00"
 "12/04/2024 21:45:00 - 12/04/2024 22:00:00","BZN|ES","29124.00","29264.00"
 "12/04/2024 22:00:00 - 12/04/2024 22:15:00","BZN|ES","28560.00","28748.00"
 "12/04/2024 22:15:00 - 12/04/2024 22:30:00","BZN|ES","27842.00","27952.00"
 "12/04/2024 22:30:00 - 12/04/2024 22:45:00","BZN|ES","27138.00","27244.00"
 "12/04/2024 22:45:00 - 12/04/2024 23:00:00","BZN|ES","26483.00","26968.00"
 "12/04/2024 23:00:00 - 12/04/2024 23:15:00","BZN|ES","25737.00","26348.00"
 "12/04/2024 23:15:00 - 12/04/2024 23:30:00","BZN|ES","25250.00","25504.00"
 "12/04/2024 23:30:00 - 12/04/2024 23:45:00","BZN|ES","24867.00","24892.00"
 "12/04/2024 23:45:00 - 13/04/2024 00:00:00","BZN|ES","24558.00","24600.00"
 "13/04/2024 00:00:00 - 13/04/2024 00:15:00","BZN|ES","24419.00","24240.00"
 "13/04/2024 00:15:00 - 13/04/2024 00:30:00","BZN|ES","24083.00","24300.00"
 "13/04/2024 00:30:00 - 13/04/2024 00:45:00","BZN|ES","23746.00","24164.00"
 "13/04/2024 00:45:00 - 13/04/2024 01:00:00","BZN|ES","23411.00","23716.00"
 "13/04/2024 01:00:00 - 13/04/2024 01:15:00","BZN|ES","23070.00","23400.00"
 "13/04/2024 01:15:00 - 13/04/2024 01:30:00","BZN|ES","22752.00","23024.00"
 "13/04/2024 01:30:00 - 13/04/2024 01:45:00","BZN|ES","22446.00","22788.00"
 "13/04/2024 01:45:00 - 13/04/2024 02:00:00","BZN|ES","22159.00","22428.00"
 "13/04/2024 02:00:00 - 13/04/2024 02:15:00","BZN|ES","21845.00","22164.00"
 "13/04/2024 02:15:00 - 13/04/2024 02:30:00","BZN|ES","21606.00","21888.00"
 "13/04/2024 02:30:00 - 13/04/2024 02:45:00","BZN|ES","21396.00","21628.00"
 "13/04/2024 02:45:00 - 13/04/2024 03:00:00","BZN|ES","21213.00","21540.00"
 "13/04/2024 03:00:00 - 13/04/2024 03:15:00","BZN|ES","21019.00","21448.00"
 "13/04/2024 03:15:00 - 13/04/2024 03:30:00","BZN|ES","20880.00","21044.00"
 "13/04/2024 03:30:00 - 13/04/2024 03:45:00","BZN|ES","20758.00","21096.00"
 "13/04/2024 03:45:00 - 13/04/2024 04:00:00","BZN|ES","20653.00","20884.00"
 "13/04/2024 04:00:00 - 13/04/2024 04:15:00","BZN|ES","20530.00","20892.00"
 "13/04/2024 04:15:00 - 13/04/2024 04:30:00","BZN|ES","20457.00","20580.00"
 "13/04/2024 04:30:00 - 13/04/2024 04:45:00","BZN|ES","20403.00","20600.00"
 "13/04/2024 04:45:00 - 13/04/2024 05:00:00","BZN|ES","20372.00","20752.00"
 "13/04/2024 05:00:00 - 13/04/2024 05:15:00","BZN|ES","20292.00","20632.00"
 "13/04/2024 05:15:00 - 13/04/2024 05:30:00","BZN|ES","20334.00","20524.00"
 "13/04/2024 05:30:00 - 13/04/2024 05:45:00","BZN|ES","20421.00","20480.00"
 "13/04/2024 05:45:00 - 13/04/2024 06:00:00","BZN|ES","20547.00","20364.00"
 "13/04/2024 06:00:00 - 13/04/2024 06:15:00","BZN|ES","20666.00","20432.00"
 "13/04/2024 06:15:00 - 13/04/2024 06:30:00","BZN|ES","20848.00","20808.00"
 "13/04/2024 06:30:00 - 13/04/2024 06:45:00","BZN|ES","21047.00","20992.00"
 "13/04/2024 06:45:00 - 13/04/2024 07:00:00","BZN|ES","21257.00","21120.00"
 "13/04/2024 07:00:00 - 13/04/2024 07:15:00","BZN|ES","21472.00","21236.00"
 "13/04/2024 07:15:00 - 13/04/2024 07:30:00","BZN|ES","21693.00","21800.00"
 "13/04/2024 07:30:00 - 13/04/2024 07:45:00","BZN|ES","21915.00","21960.00"
 "13/04/2024 07:45:00 - 13/04/2024 08:00:00","BZN|ES","22145.00","21804.00"
 "13/04/2024 08:00:00 - 13/04/2024 08:15:00","BZN|ES","22354.00","21744.00"
 "13/04/2024 08:15:00 - 13/04/2024 08:30:00","BZN|ES","22626.00","22388.00"
 "13/04/2024 08:30:00 - 13/04/2024 08:45:00","BZN|ES","22926.00","22772.00"
 "13/04/2024 08:45:00 - 13/04/2024 09:00:00","BZN|ES","23230.00","23048.00"
 "13/04/2024 09:00:00 - 13/04/2024 09:15:00","BZN|ES","23643.00","23156.00"
 "13/04/2024 09:15:00 - 13/04/2024 09:30:00","BZN|ES","23863.00","23496.00"
 "13/04/2024 09:30:00 - 13/04/2024 09:45:00","BZN|ES","24001.00","23736.00"
 "13/04/2024 09:45:00 - 13/04/2024 10:00:00","BZN|ES","24060.00","23768.00"
 "13/04/2024 10:00:00 - 13/04/2024 10:15:00","BZN|ES","24157.00","24064.00"
 "13/04/2024 10:15:00 - 13/04/2024 10:30:00","BZN|ES","24087.00","23772.00"
 "13/04/2024 10:30:00 - 13/04/2024 10:45:00","BZN|ES","23969.00","23600.00"
 "13/04/2024 10:45:00 - 13/04/2024 11:00:00","BZN|ES","23823.00","23492.00"
 "13/04/2024 11:00:00 - 13/04/2024 11:15:00","BZN|ES","23634.00","23508.00"
