"MTU (CET/CEST)","Area","Sequence","Day-ahead (EUR/MWh)","Energy Price (EUR/MWh)"
"31/03/2024 03:00:00 - 31/03/2024 04:00:00","BZN|ES","Without sequence","0.5",""
"31/03/2024 04:00:00 - 31/03/2024 05:00:00","BZN|ES","Without sequence","0.5",""
"31/03/2024 05:00:00 - 31/03/2024 06:00:00","BZN|ES","Without sequence","0.5",""
"31/03/2024 06:00:00 - 31/03/2024 07:00:00","BZN|ES","Without sequence","0.6",""
"31/03/2024 07:00:00 - 31/03/2024 08:00:00","BZN|ES","Without sequence","0.5",""
"31/03/2024 08:00:00 - 31/03/2024 09:00:00","BZN|ES","Without sequence","0.6",""
"31/03/2024 09:00:00 - 31/03/2024 10:00:00","BZN|ES","Without sequence","0.5",""
"31/03/2024 10:00:00 - 31/03/2024 11:00:00","BZN|ES","Without sequence","0.5",""
"31/03/2024 11:00:00 - 31/03/2024 12:00:00","BZN|ES","Without sequence","0.4",""
"31/03/2024 12:00:00 - 31/03/2024 13:00:00","BZN|ES","Without sequence","0.0",""
"31/03/2024 13:00:00 - 31/03/2024 14:00:00","BZN|ES","Without sequence","0.0",""
"31/03/2024 14:00:00 - 31/03/2024 15:00:00","BZN|ES","Without sequence","0.0",""
"31/03/2024 15:00:00 - 31/03/2024 16:00:00","BZN|ES","Without sequence","0.0",""
"31/03/2024 16:00:00 - 31/03/2024 17:00:00","BZN|ES","Without sequence","0.0",""
"31/03/2024 17:00:00 - 31/03/2024 18:00:00","BZN|ES","Without sequence","0.0",""
"31/03/2024 18:00:00 - 31/03/2024 19:00:00","BZN|ES","Without sequence","0.0",""
"31/03/2024 19:00:00 - 31/03/2024 20:00:00","BZN|ES","Without sequence","0.0",""
"31/03/2024 20:00:00 - 31/03/2024 21:00:00","BZN|ES","Without sequence","1.69",""
"31/03/2024 21:00:00 - 31/03/2024 22:00:00","BZN|ES","Without sequence","3.2",""
"31/03/2024 22:00:00 - 31/03/2024 23:00:00","BZN|ES","Without sequence","3.2",""
"31/03/2024 23:00:00 - 01/04/2024 00:00:00","BZN|ES","Without sequence","1.63",""
"01/04/2024 00:00:00 - 01/04/2024 01:00:00","BZN|ES","Without sequence","0.7",""
"01/04/2024 01:00:00 - 01/04/2024 02:00:00","BZN|ES","Without sequence","0.02",""
"01/04/2024 02:00:00 - 01/04/2024 03:00:00","BZN|ES","Without sequence","0.0",""
"01/04/2024 03:00:00 - 01/04/2024 04:00:00","BZN|ES","Without sequence","0.0",""
"01/04/2024 04:00:00 - 01/04/2024 05:00:00","BZN|ES","Without sequence","0.0",""
"01/04/2024 05:00:00 - 01/04/2024 06:00:00","BZN|ES","Without sequence","0.0",""
"01/04/2024 06:00:00 - 01/04/2024 07:00:00","BZN|ES","Without sequence","0.13",""
"01/04/2024 07:00:00 - 01/04/2024 08:00:00","BZN|ES","Without sequence","1.19",""
"01/04/2024 08:00:00 - 01/04/2024 09:00:00","BZN|ES","Without sequence","0.94",""
"01/04/2024 09:00:00 - 01/04/2024 10:00:00","BZN|ES","Without sequence","0.13",""
"01/04/2024 10:00:00 - 01/04/2024 11:00:00","BZN|ES","Without sequence","0.0",""
"01/04/2024 11:00:00 - 01/04/2024 12:00:00","BZN|ES","Without sequence","0.0",""
"01/04/2024 12:00:00 - 01/04/2024 13:00:00","BZN|ES","Without sequence","0.0",""
"01/04/2024 13:00:00 - 01/04/2024 14:00:00","BZN|ES","Without sequence","0.0",""
"01/04/2024 14:00:00 - 01/04/2024 15:00:00","BZN|ES","Without sequence","-0.01",""
"01/04/2024 15:00:00 - 01/04/2024 16:00:00","BZN|ES","Without sequence","-0.01",""
"01/04/2024 16:00:00 - 01/04/2024 17:00:00","BZN|ES","Without sequence","-0.01",""
"01/04/2024 17:00:00 - 01/04/2024 18:00:00","BZN|ES","Without sequence","0.0",""
"01/04/2024 18:00:00 - 01/04/2024 19:00:00","BZN|ES","Without sequence","0.0",""
"01/04/2024 19:00:00 - 01/04/2024 20:00:00","BZN|ES","Without sequence","0.44",""
"01/04/2024 20:00:00 - 01/04/2024 21:00:00","BZN|ES","Without sequence","11.33",""
"01/04/2024 21:00:00 - 01/04/2024 22:00:00","BZN|ES","Without sequence","21.43",""
"01/04/2024 22:00:00 - 01/04/2024 23:00:00","BZN|ES","Without sequence","17.47",""
"01/04/2024 23:00:00 - 02/04/2024 00:00:00","BZN|ES","Without sequence","12.58",""
"02/04/2024 00:00:00 - 02/04/2024 01:00:00","BZN|ES","Without sequence","3.6",""
"02/04/2024 01:00:00 - 02/04/2024 02:00:00","BZN|ES","Without sequence","3.25",""
"02/04/2024 02:00:00 - 02/04/2024 03:00:00","BZN|ES","Without sequence","3.25",""
"02/04/2024 03:00:00 - 02/04/2024 04:00:00","BZN|ES","Without sequence","1.63",""
"02/04/2024 04:00:00 - 02/04/2024 05:00:00","BZN|ES","Without sequence","2.0",""
"02/04/2024 05:00:00 - 02/04/2024 06:00:00","BZN|ES","Without sequence","3.25",""
"02/04/2024 06:00:00 - 02/04/2024 07:00:00","BZN|ES","Without sequence","20.0",""
"02/04/2024 07:00:00 - 02/04/2024 08:00:00","BZN|ES","Without sequence","35.0",""
"02/04/2024 08:00:00 - 02/04/2024 09:00:00","BZN|ES","Without sequence","35.0",""
"02/04/2024 09:00:00 - 02/04/2024 10:00:00","BZN|ES","Without sequence","10.02",""
"02/04/2024 10:00:00 - 02/04/2024 11:00:00","BZN|ES","Without sequence","1.63",""
"02/04/2024 11:00:00 - 02/04/2024 12:00:00","BZN|ES","Without sequence","0.44",""
"02/04/2024 12:00:00 - 02/04/2024 13:00:00","BZN|ES","Without sequence","0.44",""
"02/04/2024 13:00:00 - 02/04/2024 14:00:00","BZN|ES","Without sequence","0.01",""
"02/04/2024 14:00:00 - 02/04/2024 15:00:00","BZN|ES","Without sequence","0.0",""
"02/04/2024 15:00:00 - 02/04/2024 16:00:00","BZN|ES","Without sequence","0.0",""
"02/04/2024 16:00:00 - 02/04/2024 17:00:00","BZN|ES","Without sequence","0.01",""
"02/04/2024 17:00:00 - 02/04/2024 18:00:00","BZN|ES","Without sequence","0.94",""
"02/04/2024 18:00:00 - 02/04/2024 19:00:00","BZN|ES","Without sequence","2.77",""
"02/04/2024 19:00:00 - 02/04/2024 20:00:00","BZN|ES","Without sequence","8.69",""
"02/04/2024 20:00:00 - 02/04/2024 21:00:00","BZN|ES","Without sequence","34.9",""
"02/04/2024 21:00:00 - 02/04/2024 22:00:00","BZN|ES","Without sequence","35.0",""
"02/04/2024 22:00:00 - 02/04/2024 23:00:00","BZN|ES","Without sequence","29.6",""
"02/04/2024 23:00:00 - 03/04/2024 00:00:00","BZN|ES","Without sequence","5.0",""
"03/04/2024 00:00:00 - 03/04/2024 01:00:00","BZN|ES","Without sequence","3.25",""
"03/04/2024 01:00:00 - 03/04/2024 02:00:00","BZN|ES","Without sequence","1.68",""
"03/04/2024 02:00:00 - 03/04/2024 03:00:00","BZN|ES","Without sequence","1.35",""
"03/04/2024 03:00:00 - 03/04/2024 04:00:00","BZN|ES","Without sequence","1.0",""
"03/04/2024 04:00:00 - 03/04/2024 05:00:00","BZN|ES","Without sequence","0.09",""
"03/04/2024 05:00:00 - 03/04/2024 06:00:00","BZN|ES","Without sequence","1.0",""
"03/04/2024 06:00:00 - 03/04/2024 07:00:00","BZN|ES","Without sequence","3.25",""
"03/04/2024 07:00:00 - 03/04/2024 08:00:00","BZN|ES","Without sequence","28.07",""
"03/04/2024 08:00:00 - 03/04/2024 09:00:00","BZN|ES","Without sequence","34.9",""
"03/04/2024 09:00:00 - 03/04/2024 10:00:00","BZN|ES","Without sequence","5.5",""
"03/04/2024 10:00:00 - 03/04/2024 11:00:00","BZN|ES","Without sequence","2.0",""
"03/04/2024 11:00:00 - 03/04/2024 12:00:00","BZN|ES","Without sequence","0.44",""
"03/04/2024 12:00:00 - 03/04/2024 13:00:00","BZN|ES","Without sequence","0.0",""
"03/04/2024 13:00:00 - 03/04/2024 14:00:00","BZN|ES","Without sequence","0.0",""
"03/04/2024 14:00:00 - 03/04/2024 15:00:00","BZN|ES","Without sequence","0.0",""
"03/04/2024 15:00:00 - 03/04/2024 16:00:00","BZN|ES","Without sequence","0.0",""
"03/04/2024 16:00:00 - 03/04/2024 17:00:00","BZN|ES","Without sequence","0.0",""
"03/04/2024 17:00:00 - 03/04/2024 18:00:00","BZN|ES","Without sequence","0.0",""
"03/04/2024 18:00:00 - 03/04/2024 19:00:00","BZN|ES","Without sequence","0.4",""
"03/04/2024 19:00:00 - 03/04/2024 20:00:00","BZN|ES","Without sequence","6.76",""
"03/04/2024 20:00:00 - 03/04/2024 21:00:00","BZN|ES","Without sequence","35.0",""
"03/04/2024 21:00:00 - 03/04/2024 22:00:00","BZN|ES","Without sequence","35.0",""
"03/04/2024 22:00:00 - 03/04/2024 23:00:00","BZN|ES","Without sequence","31.62",""
"03/04/2024 23:00:00 - 04/04/2024 00:00:00","BZN|ES","Without sequence","25.43",""
"04/04/2024 00:00:00 - 04/04/2024 01:00:00","BZN|ES","Without sequence","2.6",""
"04/04/2024 01:00:00 - 04/04/2024 02:00:00","BZN|ES","Without sequence","0.44",""
"04/04/2024 02:00:00 - 04/04/2024 03:00:00","BZN|ES","Without sequence","3.25",""
"04/04/2024 03:00:00 - 04/04/2024 04:00:00","BZN|ES","Without sequence","4.99",""
"04/04/2024 04:00:00 - 04/04/2024 05:00:00","BZN|ES","Without sequence","3.25",""
"04/04/2024 05:00:00 - 04/04/2024 06:00:00","BZN|ES","Without sequence","3.25",""
"04/04/2024 06:00:00 - 04/04/2024 07:00:00","BZN|ES","Without sequence","3.25",""
"04/04/2024 07:00:00 - 04/04/2024 08:00:00","BZN|ES","Without sequence","11.19",""
"04/04/2024 08:00:00 - 04/04/2024 09:00:00","BZN|ES","Without sequence","13.47",""
"04/04/2024 09:00:00 - 04/04/2024 10:00:00","BZN|ES","Without sequence","3.74",""
"04/04/2024 10:00:00 - 04/04/2024 11:00:00","BZN|ES","Without sequence","0.44",""
"04/04/2024 11:00:00 - 04/04/2024 12:00:00","BZN|ES","Without sequence","0.0",""
"04/04/2024 12:00:00 - 04/04/2024 13:00:00","BZN|ES","Without sequence","0.0",""
"04/04/2024 13:00:00 - 04/04/2024 14:00:00","BZN|ES","Without sequence","0.0",""
"04/04/2024 14:00:00 - 04/04/2024 15:00:00","BZN|ES","Without sequence","0.0",""
"04/04/2024 15:00:00 - 04/04/2024 16:00:00","BZN|ES","Without sequence","0.0",""
"04/04/2024 16:00:00 - 04/04/2024 17:00:00","BZN|ES","Without sequence","0.0",""
"04/04/2024 17:00:00 - 04/04/2024 18:00:00","BZN|ES","Without sequence","0.0",""
"04/04/2024 18:00:00 - 04/04/2024 19:00:00","BZN|ES","Without sequence","0.0",""
"04/04/2024 19:00:00 - 04/04/2024 20:00:00","BZN|ES","Without sequence","3.25",""
"04/04/2024 20:00:00 - 04/04/2024 21:00:00","BZN|ES","Without sequence","10.0",""
"04/04/2024 21:00:00 - 04/04/2024 22:00:00","BZN|ES","Without sequence","25.0",""
"04/04/2024 22:00:00 - 04/04/2024 23:00:00","BZN|ES","Without sequence","4.6",""
"04/04/2024 23:00:00 - 05/04/2024 00:00:00","BZN|ES","Without sequence","3.25",""
"05/04/2024 00:00:00 - 05/04/2024 01:00:00","BZN|ES","Without sequence","0.44",""
"05/04/2024 01:00:00 - 05/04/2024 02:00:00","BZN|ES","Without sequence","0.48",""
"05/04/2024 02:00:00 - 05/04/2024 03:00:00","BZN|ES","Without sequence","0.01",""
"05/04/2024 03:00:00 - 05/04/2024 04:00:00","BZN|ES","Without sequence","0.0",""
"05/04/2024 04:00:00 - 05/04/2024 05:00:00","BZN|ES","Without sequence","0.0",""
"05/04/2024 05:00:00 - 05/04/2024 06:00:00","BZN|ES","Without sequence","0.0",""
"05/04/2024 06:00:00 - 05/04/2024 07:00:00","BZN|ES","Without sequence","0.4",""
"05/04/2024 07:00:00 - 05/04/2024 08:00:00","BZN|ES","Without sequence","3.25",""
"05/04/2024 08:00:00 - 05/04/2024 09:00:00","BZN|ES","Without sequence","2.97",""
"05/04/2024 09:00:00 - 05/04/2024 10:00:00","BZN|ES","Without sequence","0.0",""
"05/04/2024 10:00:00 - 05/04/2024 11:00:00","BZN|ES","Without sequence","0.0",""
"05/04/2024 11:00:00 - 05/04/2024 12:00:00","BZN|ES","Without sequence","0.0",""
"05/04/2024 12:00:00 - 05/04/2024 13:00:00","BZN|ES","Without sequence","0.0",""
"05/04/2024 13:00:00 - 05/04/2024 14:00:00","BZN|ES","Without sequence","0.0",""
"05/04/2024 14:00:00 - 05/04/2024 15:00:00","BZN|ES","Without sequence","-0.01",""
"05/04/2024 15:00:00 - 05/04/2024 16:00:00","BZN|ES","Without sequence","-0.01",""
"05/04/2024 16:00:00 - 05/04/2024 17:00:00","BZN|ES","Without sequence","0.0",""
"05/04/2024 17:00:00 - 05/04/2024 18:00:00","BZN|ES","Without sequence","0.0",""
"05/04/2024 18:00:00 - 05/04/2024 19:00:00","BZN|ES","Without sequence","0.0",""
"05/04/2024 19:00:00 - 05/04/2024 20:00:00","BZN|ES","Without sequence","0.0",""
"05/04/2024 20:00:00 - 05/04/2024 21:00:00","BZN|ES","Without sequence","0.02",""
"05/04/2024 21:00:00 - 05/04/2024 22:00:00","BZN|ES","Without sequence","2.0",""
"05/04/2024 22:00:00 - 05/04/2024 23:00:00","BZN|ES","Without sequence","1.0",""
"05/04/2024 23:00:00 - 06/04/2024 00:00:00","BZN|ES","Without sequence","0.0",""
"06/04/2024 00:00:00 - 06/04/2024 01:00:00","BZN|ES","Without sequence","0.0",""
"06/04/2024 01:00:00 - 06/04/2024 02:00:00","BZN|ES","Without sequence","0.0",""
"06/04/2024 02:00:00 - 06/04/2024 03:00:00","BZN|ES","Without sequence","0.0",""
"06/04/2024 03:00:00 - 06/04/2024 04:00:00","BZN|ES","Without sequence","0.0",""
"06/04/2024 04:00:00 - 06/04/2024 05:00:00","BZN|ES","Without sequence","0.0",""
"06/04/2024 05:00:00 - 06/04/2024 06:00:00","BZN|ES","Without sequence","0.0",""
"06/04/2024 06:00:00 - 06/04/2024 07:00:00","BZN|ES","Without sequence","0.0",""
"06/04/2024 07:00:00 - 06/04/2024 08:00:00","BZN|ES","Without sequence","0.0",""
"06/04/2024 08:00:00 - 06/04/2024 09:00:00","BZN|ES","Without sequence","0.0",""
"06/04/2024 09:00:00 - 06/04/2024 10:00:00","BZN|ES","Without sequence","0.0",""
"06/04/2024 10:00:00 - 06/04/2024 11:00:00","BZN|ES","Without sequence","-0.01",""
"06/04/2024 11:00:00 - 06/04/2024 12:00:00","BZN|ES","Without sequence","-0.01",""
"06/04/2024 12:00:00 - 06/04/2024 13:00:00","BZN|ES","Without sequence","-0.01",""
"06/04/2024 13:00:00 - 06/04/2024 14:00:00","BZN|ES","Without sequence","-0.01",""
"06/04/2024 14:00:00 - 06/04/2024 15:00:00","BZN|ES","Without sequence","-0.01",""
"06/04/2024 15:00:00 - 06/04/2024 16:00:00","BZN|ES","Without sequence","-0.02",""
"06/04/2024 16:00:00 - 06/04/2024 17:00:00","BZN|ES","Without sequence","-0.01",""
"06/04/2024 17:00:00 - 06/04/2024 18:00:00","BZN|ES","Without sequence","-0.01",""
"06/04/2024 18:00:00 - 06/04/2024 19:00:00","BZN|ES","Without sequence","0.0",""
"06/04/2024 19:00:00 - 06/04/2024 20:00:00","BZN|ES","Without sequence","0.01",""
"06/04/2024 20:00:00 - 06/04/2024 21:00:00","BZN|ES","Without sequence","3.25",""
"06/04/2024 21:00:00 - 06/04/2024 22:00:00","BZN|ES","Without sequence","8.0",""
"06/04/2024 22:00:00 - 06/04/2024 23:00:00","BZN|ES","Without sequence","3.44",""
"06/04/2024 23:00:00 - 07/04/2024 00:00:00","BZN|ES","Without sequence","3.25",""
"07/04/2024 00:00:00 - 07/04/2024 01:00:00","BZN|ES","Without sequence","0.97",""
"07/04/2024 01:00:00 - 07/04/2024 02:00:00","BZN|ES","Without sequence","0.15",""
"07/04/2024 02:00:00 - 07/04/2024 03:00:00","BZN|ES","Without sequence","0.0",""
"07/04/2024 03:00:00 - 07/04/2024 04:00:00","BZN|ES","Without sequence","0.0",""
"07/04/2024 04:00:00 - 07/04/2024 05:00:00","BZN|ES","Without sequence","0.0",""
"07/04/2024 05:00:00 - 07/04/2024 06:00:00","BZN|ES","Without sequence","0.0",""
"07/04/2024 06:00:00 - 07/04/2024 07:00:00","BZN|ES","Without sequence","0.0",""
"07/04/2024 07:00:00 - 07/04/2024 08:00:00","BZN|ES","Without sequence","0.0",""
"07/04/2024 08:00:00 - 07/04/2024 09:00:00","BZN|ES","Without sequence","0.0",""
"07/04/2024 09:00:00 - 07/04/2024 10:00:00","BZN|ES","Without sequence","0.0",""
"07/04/2024 10:00:00 - 07/04/2024 11:00:00","BZN|ES","Without sequence","0.0",""
"07/04/2024 11:00:00 - 07/04/2024 12:00:00","BZN|ES","Without sequence","0.0",""
"07/04/2024 12:00:00 - 07/04/2024 13:00:00","BZN|ES","Without sequence","0.0",""
"07/04/2024 13:00:00 - 07/04/2024 14:00:00","BZN|ES","Without sequence","-0.01",""
"07/04/2024 14:00:00 - 07/04/2024 15:00:00","BZN|ES","Without sequence","-0.01",""
"07/04/2024 15:00:00 - 07/04/2024 16:00:00","BZN|ES","Without sequence","-0.01",""
"07/04/2024 16:00:00 - 07/04/2024 17:00:00","BZN|ES","Without sequence","-0.01",""
"07/04/2024 17:00:00 - 07/04/2024 18:00:00","BZN|ES","Without sequence","0.0",""
"07/04/2024 18:00:00 - 07/04/2024 19:00:00","BZN|ES","Without sequence","0.0",""
"07/04/2024 19:00:00 - 07/04/2024 20:00:00","BZN|ES","Without sequence","0.4",""
"07/04/2024 20:00:00 - 07/04/2024 21:00:00","BZN|ES","Without sequence","25.0",""
"07/04/2024 21:00:00 - 07/04/2024 22:00:00","BZN|ES","Without sequence","35.0",""
"07/04/2024 22:00:00 - 07/04/2024 23:00:00","BZN|ES","Without sequence","25.0",""
"07/04/2024 23:00:00 - 08/04/2024 00:00:00","BZN|ES","Without sequence","10.66",""
"08/04/2024 00:00:00 - 08/04/2024 01:00:00","BZN|ES","Without sequence","1.33",""
"08/04/2024 01:00:00 - 08/04/2024 02:00:00","BZN|ES","Without sequence","0.0",""
"08/04/2024 02:00:00 - 08/04/2024 03:00:00","BZN|ES","Without sequence","0.0",""
"08/04/2024 03:00:00 - 08/04/2024 04:00:00","BZN|ES","Without sequence","0.0",""
"08/04/2024 04:00:00 - 08/04/2024 05:00:00","BZN|ES","Without sequence","0.0",""
"08/04/2024 05:00:00 - 08/04/2024 06:00:00","BZN|ES","Without sequence","0.0",""
"08/04/2024 06:00:00 - 08/04/2024 07:00:00","BZN|ES","Without sequence","0.0",""
"08/04/2024 07:00:00 - 08/04/2024 08:00:00","BZN|ES","Without sequence","3.25",""
"08/04/2024 08:00:00 - 08/04/2024 09:00:00","BZN|ES","Without sequence","3.25",""
"08/04/2024 09:00:00 - 08/04/2024 10:00:00","BZN|ES","Without sequence","0.0",""
"08/04/2024 10:00:00 - 08/04/2024 11:00:00","BZN|ES","Without sequence","0.0",""
"08/04/2024 11:00:00 - 08/04/2024 12:00:00","BZN|ES","Without sequence","0.0",""
"08/04/2024 12:00:00 - 08/04/2024 13:00:00","BZN|ES","Without sequence","0.0",""
"08/04/2024 13:00:00 - 08/04/2024 14:00:00","BZN|ES","Without sequence","0.0",""
"08/04/2024 14:00:00 - 08/04/2024 15:00:00","BZN|ES","Without sequence","0.0",""
"08/04/2024 15:00:00 - 08/04/2024 16:00:00","BZN|ES","Without sequence","0.0",""
"08/04/2024 16:00:00 - 08/04/2024 17:00:00","BZN|ES","Without sequence","-0.01",""
"08/04/2024 17:00:00 - 08/04/2024 18:00:00","BZN|ES","Without sequence","0.0",""
"08/04/2024 18:00:00 - 08/04/2024 19:00:00","BZN|ES","Without sequence","0.0",""
"08/04/2024 19:00:00 - 08/04/2024 20:00:00","BZN|ES","Without sequence","0.0",""
"08/04/2024 20:00:00 - 08/04/2024 21:00:00","BZN|ES","Without sequence","0.44",""
"08/04/2024 21:00:00 - 08/04/2024 22:00:00","BZN|ES","Without sequence","3.25",""
"08/04/2024 22:00:00 - 08/04/2024 23:00:00","BZN|ES","Without sequence","1.0",""
"08/04/2024 23:00:00 - 09/04/2024 00:00:00","BZN|ES","Without sequence","0.0",""
"09/04/2024 00:00:00 - 09/04/2024 01:00:00","BZN|ES","Without sequence","0.0",""
"09/04/2024 01:00:00 - 09/04/2024 02:00:00","BZN|ES","Without sequence","0.0",""
"09/04/2024 02:00:00 - 09/04/2024 03:00:00","BZN|ES","Without sequence","0.0",""
"09/04/2024 03:00:00 - 09/04/2024 04:00:00","BZN|ES","Without sequence","0.0",""
"09/04/2024 04:00:00 - 09/04/2024 05:00:00","BZN|ES","Without sequence","0.0",""
"09/04/2024 05:00:00 - 09/04/2024 06:00:00","BZN|ES","Without sequence","0.0",""
"09/04/2024 06:00:00 - 09/04/2024 07:00:00","BZN|ES","Without sequence","0.0",""
"09/04/2024 07:00:00 - 09/04/2024 08:00:00","BZN|ES","Without sequence","0.0",""
"09/04/2024 08:00:00 - 09/04/2024 09:00:00","BZN|ES","Without sequence","0.0",""
"09/04/2024 09:00:00 - 09/04/2024 10:00:00","BZN|ES","Without sequence","0.0",""
"09/04/2024 10:00:00 - 09/04/2024 11:00:00","BZN|ES","Without sequence","0.0",""
"09/04/2024 11:00:00 - 09/04/2024 12:00:00","BZN|ES","Without sequence","-0.01",""
"09/04/2024 12:00:00 - 09/04/2024 13:00:00","BZN|ES","Without sequence","-0.02",""
"09/04/2024 13:00:00 - 09/04/2024 14:00:00","BZN|ES","Without sequence","-0.02",""
"09/04/2024 14:00:00 - 09/04/2024 15:00:00","BZN|ES","Without sequence","-0.02",""
"09/04/2024 15:00:00 - 09/04/2024 16:00:00","BZN|ES","Without sequence","-0.02",""
"09/04/2024 16:00:00 - 09/04/2024 17:00:00","BZN|ES","Without sequence","-0.02",""
"09/04/2024 17:00:00 - 09/04/2024 18:00:00","BZN|ES","Without sequence","-0.02",""
"09/04/2024 18:00:00 - 09/04/2024 19:00:00","BZN|ES","Without sequence","0.0",""
"09/04/2024 19:00:00 - 09/04/2024 20:00:00","BZN|ES","Without sequence","0.01",""
"09/04/2024 20:00:00 - 09/04/2024 21:00:00","BZN|ES","Without sequence","5.0",""
"09/04/2024 21:00:00 - 09/04/2024 22:00:00","BZN|ES","Without sequence","14.72",""
"09/04/2024 22:00:00 - 09/04/2024 23:00:00","BZN|ES","Without sequence","6.35",""
"09/04/2024 23:00:00 - 10/04/2024 00:00:00","BZN|ES","Without sequence","5.0",""
"10/04/2024 00:00:00 - 10/04/2024 01:00:00","BZN|ES","Without sequence","4.21",""
"10/04/2024 01:00:00 - 10/04/2024 02:00:00","BZN|ES","Without sequence","3.25",""
"10/04/2024 02:00:00 - 10/04/2024 03:00:00","BZN|ES","Without sequence","1.0",""
"10/04/2024 03:00:00 - 10/04/2024 04:00:00","BZN|ES","Without sequence","0.44",""
"10/04/2024 04:00:00 - 10/04/2024 05:00:00","BZN|ES","Without sequence","0.35",""
"10/04/2024 05:00:00 - 10/04/2024 06:00:00","BZN|ES","Without sequence","1.0",""
"10/04/2024 06:00:00 - 10/04/2024 07:00:00","BZN|ES","Without sequence","2.17",""
"10/04/2024 07:00:00 - 10/04/2024 08:00:00","BZN|ES","Without sequence","35.0",""
"10/04/2024 08:00:00 - 10/04/2024 09:00:00","BZN|ES","Without sequence","7.68",""
"10/04/2024 09:00:00 - 10/04/2024 10:00:00","BZN|ES","Without sequence","0.0",""
"10/04/2024 10:00:00 - 10/04/2024 11:00:00","BZN|ES","Without sequence","-0.01",""
"10/04/2024 11:00:00 - 10/04/2024 12:00:00","BZN|ES","Without sequence","-0.03",""
"10/04/2024 12:00:00 - 10/04/2024 13:00:00","BZN|ES","Without sequence","-0.03",""
"10/04/2024 13:00:00 - 10/04/2024 14:00:00","BZN|ES","Without sequence","-0.03",""
"10/04/2024 14:00:00 - 10/04/2024 15:00:00","BZN|ES","Without sequence","-0.05",""
"10/04/2024 15:00:00 - 10/04/2024 16:00:00","BZN|ES","Without sequence","-0.05",""
"10/04/2024 16:00:00 - 10/04/2024 17:00:00","BZN|ES","Without sequence","-0.05",""
"10/04/2024 17:00:00 - 10/04/2024 18:00:00","BZN|ES","Without sequence","-0.05",""
"10/04/2024 18:00:00 - 10/04/2024 19:00:00","BZN|ES","Without sequence","-0.01",""
"10/04/2024 19:00:00 - 10/04/2024 20:00:00","BZN|ES","Without sequence","0.0",""
"10/04/2024 20:00:00 - 10/04/2024 21:00:00","BZN|ES","Without sequence","6.0",""
"10/04/2024 21:00:00 - 10/04/2024 22:00:00","BZN|ES","Without sequence","34.45",""
"10/04/2024 22:00:00 - 10/04/2024 23:00:00","BZN|ES","Without sequence","5.0",""
"10/04/2024 23:00:00 - 11/04/2024 00:00:00","BZN|ES","Without sequence","3.25",""
"11/04/2024 00:00:00 - 11/04/2024 01:00:00","BZN|ES","Without sequence","3.25",""
"11/04/2024 01:00:00 - 11/04/2024 02:00:00","BZN|ES","Without sequence","1.0",""
"11/04/2024 02:00:00 - 11/04/2024 03:00:00","BZN|ES","Without sequence","0.04",""
"11/04/2024 03:00:00 - 11/04/2024 04:00:00","BZN|ES","Without sequence","0.0",""
"11/04/2024 04:00:00 - 11/04/2024 05:00:00","BZN|ES","Without sequence","0.0",""
"11/04/2024 05:00:00 - 11/04/2024 06:00:00","BZN|ES","Without sequence","1.47",""
"11/04/2024 06:00:00 - 11/04/2024 07:00:00","BZN|ES","Without sequence","3.6",""
"11/04/2024 07:00:00 - 11/04/2024 08:00:00","BZN|ES","Without sequence","22.42",""
"11/04/2024 08:00:00 - 11/04/2024 09:00:00","BZN|ES","Without sequence","17.04",""
"11/04/2024 09:00:00 - 11/04/2024 10:00:00","BZN|ES","Without sequence","0.01",""
"11/04/2024 10:00:00 - 11/04/2024 11:00:00","BZN|ES","Without sequence","0.0",""
"11/04/2024 11:00:00 - 11/04/2024 12:00:00","BZN|ES","Without sequence","-0.01",""
"11/04/2024 12:00:00 - 11/04/2024 13:00:00","BZN|ES","Without sequence","-0.01",""
"11/04/2024 13:00:00 - 11/04/2024 14:00:00","BZN|ES","Without sequence","-0.01",""
"11/04/2024 14:00:00 - 11/04/2024 15:00:00","BZN|ES","Without sequence","-0.02",""
"11/04/2024 15:00:00 - 11/04/2024 16:00:00","BZN|ES","Without sequence","-0.01",""
"11/04/2024 16:00:00 - 11/04/2024 17:00:00","BZN|ES","Without sequence","-0.01",""
"11/04/2024 17:00:00 - 11/04/2024 18:00:00","BZN|ES","Without sequence","-0.01",""
"11/04/2024 18:00:00 - 11/04/2024 19:00:00","BZN|ES","Without sequence","0.0",""
"11/04/2024 19:00:00 - 11/04/2024 20:00:00","BZN|ES","Without sequence","4.9",""
"11/04/2024 20:00:00 - 11/04/2024 21:00:00","BZN|ES","Without sequence","60.0",""
"11/04/2024 21:00:00 - 11/04/2024 22:00:00","BZN|ES","Without sequence","70.95",""
"11/04/2024 22:00:00 - 11/04/2024 23:00:00","BZN|ES","Without sequence","70.01",""
"11/04/2024 23:00:00 - 12/04/2024 00:00:00","BZN|ES","Without sequence","34.08",""
"12/04/2024 00:00:00 - 12/04/2024 01:00:00","BZN|ES","Without sequence","23.77",""
"12/04/2024 01:00:00 - 12/04/2024 02:00:00","BZN|ES","Without sequence","15.37",""
"12/04/2024 02:00:00 - 12/04/2024 03:00:00","BZN|ES","Without sequence","12.5",""
"12/04/2024 03:00:00 - 12/04/2024 04:00:00","BZN|ES","Without sequence","11.94",""
